    lat     lon            mean              annu_cos              annu_sin          semiannu_cos         semiannu_sin
  28.500  106.000    1.3632292806e-04    -3.9014564428e-06    -4.6245771059e-07     4.6057994605e-07     4.1078891802e-07 
  28.500  106.500    1.3562468047e-04    -3.8180318243e-06    -2.6737822026e-07     4.1749462860e-07     2.8390591747e-07 
  28.500  107.000    1.3648951860e-04    -3.8980956001e-06    -2.3847199957e-07     4.3227587278e-07     2.3440511492e-07 
  28.500  107.500    1.3648524685e-04    -4.0922780493e-06    -9.8230709802e-08     5.6270609044e-07     2.3905122846e-07 
  28.500  108.000    1.3573364654e-04    -4.7259114913e-06    -6.5321084732e-08     8.3925288593e-07     3.2390003029e-07 
  28.500  108.500    1.3587201662e-04    -4.9782454267e-06    -3.2772769497e-08     9.7770281230e-07     3.2062838709e-07 
  28.500  109.000    1.3602321616e-04    -5.3132881532e-06     9.3625066598e-08     1.1166358025e-06     3.4643406914e-07 
  28.500  109.500    1.3607737575e-04    -5.6580820279e-06     1.5585708989e-07     1.1815257794e-06     4.1543516820e-07 
  28.500  110.000    1.3588368703e-04    -5.7013899770e-06     2.2216827275e-07     1.2313518662e-06     4.1285903824e-07 
  28.500  110.500    1.3571016463e-04    -5.7262006034e-06     1.6056532954e-07     1.2640022842e-06     5.1134767133e-07 
  28.500  111.000    1.3599085496e-04    -6.1222107379e-06    -2.1346829785e-08     1.3421749346e-06     7.3244938150e-07 
  28.500  111.500    1.3597537352e-04    -6.1462909917e-06    -1.1780209955e-07     1.3400225902e-06     8.0983456657e-07 
  28.500  112.000    1.3563653960e-04    -6.2379207766e-06    -2.3573641797e-07     1.2319947933e-06     6.1164950783e-07 
  28.500  112.500    1.3557284694e-04    -6.1258300617e-06    -3.3659349573e-08     1.1151612519e-06     4.0826577332e-07 
  28.500  113.000    1.3574192565e-04    -5.9778998219e-06     1.6254617451e-07     9.3130397091e-07     1.7968481618e-07 
  28.500  113.500    1.3620717825e-04    -5.7259215169e-06     2.7432112463e-07     7.8885461602e-07     2.7850601010e-07 
  28.500  114.000    1.3621289652e-04    -5.7903914876e-06     2.8255097457e-07     7.8034778335e-07     2.4995023470e-07 
  28.500  114.500    1.3639137990e-04    -5.8493093117e-06     3.1102323941e-07     7.7433501252e-07     2.2112785028e-07 
  28.500  115.000    1.3625414648e-04    -5.7728992223e-06     4.4966020998e-07     8.0715666206e-07     1.6026490652e-07 
  28.500  115.500    1.3603034747e-04    -5.8545148640e-06     4.0436451747e-07     7.8928161136e-07     1.7590833004e-07 
  28.500  116.000    1.3591081175e-04    -6.1146195399e-06     9.8273897334e-08     7.7520731357e-07     4.2695259061e-08 
  28.500  116.500    1.3569787826e-04    -5.9252446774e-06     1.0981385405e-07     7.1562392307e-07    -2.1817719979e-07 
  28.500  117.000    1.3607849852e-04    -5.3636995749e-06     3.3924041242e-07     5.6069228792e-07     2.1233185235e-08 
  28.500  117.500    1.3599845564e-04    -5.0642215797e-06     3.1212690254e-07     5.2954845427e-07    -4.9016262947e-08 
  28.500  118.000    1.3601440539e-04    -5.0701985546e-06     2.5135751279e-07     6.8778005714e-07    -8.0378511998e-08 
  28.500  118.500    1.3582349144e-04    -4.8100207548e-06     8.5050446311e-08     7.0181952249e-07    -7.9496345776e-08 
  28.500  119.000    1.3592488260e-04    -5.2218334733e-06    -3.6843418138e-07     7.2408190658e-07     1.2878429816e-07 
  28.500  119.500    1.3624242030e-04    -5.3140462110e-06    -6.3260355075e-07     7.5564271593e-07     1.6908239065e-07 
  28.500  120.000    1.3651406432e-04    -5.4653809353e-06    -8.8220201175e-07     9.2031501396e-07     2.5467385267e-07 
  28.500  120.500    1.3701267917e-04    -6.1235291882e-06    -1.0959361457e-06     1.0795730131e-06     4.2188491360e-07 
  28.500  121.000    1.3731662545e-04    -6.2931876977e-06    -1.3815840616e-06     1.1568015168e-06     5.6317289004e-07 
  28.500  121.500    1.3782459564e-04    -6.9873749189e-06    -1.6982168194e-06     1.2822475392e-06     6.7012165508e-07 
  28.500  122.000    1.3878455556e-04    -7.9763791586e-06    -1.9695590836e-06     1.6200399553e-06     7.6853159904e-07 
  28.500  122.500    1.3892084511e-04    -8.0595068439e-06    -1.6412102844e-06     1.5166408249e-06     8.4327532673e-07 
  28.500  123.000    1.3899901632e-04    -8.1270473055e-06    -1.5485301169e-06     1.3781228672e-06     8.5853551496e-07 
  28.500  123.500    1.3908722827e-04    -8.1439569904e-06    -1.5219821160e-06     1.2606868158e-06     8.5942616869e-07 
  28.500  124.000    1.3914700565e-04    -8.1338401359e-06    -1.5428551533e-06     1.1759324848e-06     8.8923803576e-07 
  28.500  124.500    1.3921828418e-04    -8.1111338556e-06    -1.5785516868e-06     1.0936450487e-06     8.7976688456e-07 
  28.500  125.000    1.3926936034e-04    -8.1054857017e-06    -1.5674025934e-06     9.9429274273e-07     8.7232520930e-07 
  28.500  125.500    1.3930396384e-04    -8.0984939879e-06    -1.5432140234e-06     8.7780804322e-07     8.8649130401e-07 
  28.500  126.000    1.3901308021e-04    -8.3117905103e-06    -1.3511459420e-06     7.5299105998e-07     7.8917246268e-07 
  28.500  126.500    1.3849429596e-04    -8.3765188756e-06    -1.4323404170e-06     7.3196739324e-07     8.0238592978e-07 
  28.500  127.000    1.3826638144e-04    -8.1692770090e-06    -1.7283579490e-06     7.2144051008e-07     9.1246998278e-07 
  28.500  127.500    1.3958074175e-04    -7.8015846261e-06    -2.0123195020e-06     5.7435746551e-07     9.6862921832e-07 
  28.500  128.000    1.3970856413e-04    -7.8509199519e-06    -2.0103489644e-06     5.2871523303e-07     8.8417277651e-07 
  28.500  128.500    1.3982190507e-04    -7.8683861994e-06    -2.0199219754e-06     5.0125471705e-07     8.2204150871e-07 
  28.500  129.000    1.3992365369e-04    -7.8138730200e-06    -2.0549377722e-06     4.2360091532e-07     7.9802164223e-07 
  28.500  129.500    1.4001497164e-04    -7.7091223259e-06    -2.1028899514e-06     3.7267969814e-07     8.0758541602e-07 
  28.500  130.000    1.3994819941e-04    -7.8223217748e-06    -2.1344217463e-06     4.0042287303e-07     8.5775333126e-07 
  28.500  130.500    1.4002945884e-04    -7.8490839207e-06    -2.1839186591e-06     3.9257451583e-07     8.9195473594e-07 
  28.500  131.000    1.4008998657e-04    -7.8775848755e-06    -2.2163069708e-06     3.5154831654e-07     9.2520357103e-07 
  28.500  131.500    1.4015963429e-04    -7.8897975479e-06    -2.2470532603e-06     2.7913811210e-07     9.4890729929e-07 
  28.500  132.000    1.4020239350e-04    -7.9080231819e-06    -2.2630899019e-06     2.0991958718e-07     9.5771913802e-07 
  28.500  132.500    1.4023953710e-04    -7.9209548718e-06    -2.2852709105e-06     1.4956893464e-07     9.6291859644e-07 
  28.500  133.000    1.4028477211e-04    -7.8885868270e-06    -2.3720868820e-06     8.1438714861e-08     9.8143475248e-07 
  28.500  133.500    1.4035451204e-04    -7.8681497737e-06    -2.4291375581e-06     1.5404529585e-08     9.5413526674e-07 
  28.500  134.000    1.4044957411e-04    -7.8643458941e-06    -2.4584934947e-06    -8.1511671798e-08     9.1605273445e-07 
  28.500  134.500    1.4049853233e-04    -7.8653804589e-06    -2.4732103791e-06    -1.6656413578e-07     8.6528553915e-07 
  28.500  135.000    1.4057691359e-04    -7.8500654391e-06    -2.4751316868e-06    -2.7818863632e-07     7.9259134822e-07 
  29.000   70.000    1.3267496589e-04    -4.1345676794e-06    -3.8062739194e-06     3.3054593755e-06     2.3034993624e-06 
  29.000   70.500    1.3436270672e-04    -3.8176480292e-06    -3.9240467590e-06     2.7389190726e-06     2.1890173234e-06 
  29.000   71.000    1.3423515865e-04    -3.3122807998e-06    -3.9459140586e-06     2.6647741540e-06     2.1077794087e-06 
  29.000   71.500    1.3363868325e-04    -3.0236438538e-06    -3.8796870558e-06     3.0259814076e-06     2.0215978449e-06 
  29.000   72.000    1.3272677920e-04    -2.9321276446e-06    -3.8486461598e-06     3.6835326546e-06     1.9751851244e-06 
  29.000   72.500    1.3225229214e-04    -2.9785296993e-06    -3.8433955899e-06     4.0468370320e-06     2.0172812194e-06 
  29.000   73.000    1.3236588156e-04    -3.0943432368e-06    -3.8697590661e-06     3.9798880835e-06     2.0596638196e-06 
  29.000   73.500    1.3237782191e-04    -3.2236992413e-06    -4.0786690489e-06     4.0244310648e-06     1.9970360235e-06 
  29.000   74.000    1.3264972929e-04    -3.5320776706e-06    -4.3177518760e-06     4.0686775620e-06     2.0599383934e-06 
  29.000   74.500    1.3283868644e-04    -3.6956137383e-06    -4.4363048030e-06     4.1846510410e-06     2.1366926795e-06 
  29.000   75.000    1.3322951711e-04    -3.8357117183e-06    -4.6129361746e-06     4.1645777082e-06     2.2954588785e-06 
  29.000   75.500    1.3395650727e-04    -4.0253248593e-06    -4.6983788395e-06     4.0007695491e-06     2.5026702258e-06 
  29.000   76.000    1.3495130081e-04    -4.2135173769e-06    -4.7365741689e-06     3.7347277480e-06     2.7424478004e-06 
  29.000   76.500    1.3596276500e-04    -4.5024342775e-06    -4.9575448208e-06     3.3484484838e-06     2.8424831280e-06 
  29.000   77.000    1.3708928560e-04    -4.6159896808e-06    -4.9860118823e-06     2.7980200582e-06     2.6635263962e-06 
  29.000   77.500    1.3783912740e-04    -4.7743507891e-06    -5.0963661083e-06     2.4160113584e-06     2.3317086812e-06 
  29.000   78.000    1.3820919882e-04    -4.7523428819e-06    -5.2028988292e-06     2.1590307068e-06     2.0511764058e-06 
  29.000   78.500    1.3790294258e-04    -4.8844021113e-06    -5.3864595920e-06     2.0735578541e-06     1.8083567839e-06 
  29.000   79.000    1.3564286315e-04    -6.5787552983e-06    -3.4245260578e-06     2.0348569326e-06     1.5017782338e-06 
  29.000   79.500    1.3585460806e-04    -6.2182502560e-06    -3.6013667986e-06     1.8809623759e-06     1.2157714280e-06 
  29.000   80.000    1.3670127020e-04    -5.4748229193e-06    -3.5141329652e-06     1.5320120820e-06     8.4002793476e-07 
  29.000   80.500    1.3669346274e-04    -5.1224997323e-06    -3.4990722303e-06     1.4754173387e-06     6.2922793522e-07 
  29.000   81.000    1.3657297589e-04    -5.3584409658e-06    -1.7899753993e-06     5.5510890600e-07     6.3319675748e-07 
  29.000   81.500    1.3478525521e-04    -5.3342174026e-06    -2.4725971575e-06     8.3589888152e-07     7.6642716652e-07 
  29.000   82.000    1.3344382721e-04    -5.0216086611e-06    -9.2122352800e-07     7.6245375927e-07     8.6798682099e-07 
  29.000   82.500    1.3212071444e-04    -5.0601533053e-06    -1.0062590750e-06     8.6058249520e-07     7.9111421135e-07 
  29.000   83.000    1.2936538269e-04    -4.3576060087e-06    -6.4998220992e-07     1.0702978346e-06     8.7582469146e-07 
  29.000   83.500    1.2825702056e-04    -3.2807337984e-06    -5.4392099302e-07     1.2324052406e-06     9.5874281831e-07 
  29.000   84.000    1.2839349559e-04    -3.3754043612e-06    -7.8170805088e-07     9.8641969052e-07     9.4937491265e-07 
  29.000   84.500    1.2790095420e-04    -2.9685069121e-06    -7.6518314838e-07     1.0030826657e-06     9.4069135939e-07 
  29.000   85.000    1.2864367802e-04    -2.9684346502e-06    -7.6846555447e-07     9.3975384704e-07     7.5618221901e-07 
  29.000   85.500    1.2909014577e-04    -2.5355938949e-06    -7.1353076527e-07     8.8098861902e-07     7.8854703096e-07 
  29.000   86.000    1.2831631317e-04    -2.5762171765e-06    -7.7409613662e-07     1.0814404603e-06     1.1024241331e-06 
  29.000   86.500    1.2774084714e-04    -2.8637778817e-06    -8.2783097547e-07     1.2900437097e-06     1.2916919151e-06 
  29.000   87.000    1.2728424665e-04    -3.2962425057e-06    -1.0583130529e-06     1.5943131493e-06     1.6251678553e-06 
  29.000   87.500    1.2744518562e-04    -3.9343960767e-06    -1.3503540144e-06     1.7311286692e-06     1.4571403613e-06 
  29.000   88.000    1.2756785677e-04    -3.9471241034e-06    -1.4768102134e-06     1.6287196696e-06     1.3421908786e-06 
  29.000   88.500    1.2780542845e-04    -4.2044040386e-06    -1.5387571142e-06     1.6162188632e-06     1.2872353756e-06 
  29.000   89.000    1.2787815630e-04    -3.5498844511e-06    -1.2584244406e-06     1.1280592344e-06     9.6164984943e-07 
  29.000   89.500    1.2857994257e-04    -3.0311279138e-06    -9.1358536638e-07     7.9561769287e-07     6.9183721362e-07 
  29.000   90.000    1.2825509728e-04    -3.0677905488e-06    -8.4997508496e-07     9.3301771577e-07     8.5747819904e-07 
  29.000   90.500    1.2861528616e-04    -3.3577863429e-06    -1.3685945936e-06     9.8162576861e-07     8.7264827182e-07 
  29.000   91.000    1.2911027547e-04    -2.9062028222e-06    -1.2344717722e-06     7.5167355447e-07     6.1373093712e-07 
  29.000   91.500    1.2894360162e-04    -3.2846710709e-06    -9.4849861013e-07     8.5536499243e-07     7.4586598012e-07 
  29.000   92.000    1.2930437745e-04    -3.7144598322e-06    -7.2843668932e-07     7.8388630867e-07     6.9024167753e-07 
  29.000   92.500    1.3006155011e-04    -3.4991257339e-06    -6.3845233875e-07     5.9223870190e-07     6.6251985684e-07 
  29.000   93.000    1.3098963801e-04    -3.1129675172e-06    -5.4033570017e-07     4.9417966330e-07     4.6405831672e-07 
  29.000   93.500    1.3140773516e-04    -3.3220271066e-06    -6.3528372208e-07     4.5888403715e-07     4.0417959804e-07 
  29.000   94.000    1.3212310245e-04    -3.6837373175e-06    -8.0858149910e-07     3.7260949273e-07     4.9830707688e-07 
  29.000   94.500    1.3406881925e-04    -4.2593402224e-06    -5.2675518684e-07     4.4589696730e-08     5.7716218404e-07 
  29.000   95.000    1.3598325219e-04    -3.7768413242e-06    -1.4574972132e-07     2.4254034266e-07     7.5243326753e-07 
  29.000   95.500    1.3242803643e-04    -4.6551636683e-06    -8.8741463678e-07     4.5306571772e-07     7.2876415787e-07 
  29.000   96.000    1.3328395965e-04    -3.7273750138e-06    -7.5436209025e-07     6.9393742772e-07     8.7667599007e-07 
  29.000   96.500    1.3167933446e-04    -3.4044824091e-06    -7.8868657915e-07     7.3340977414e-07     9.2383018705e-07 
  29.000   97.000    1.3097882979e-04    -3.3526043323e-06    -7.7952728930e-07     7.4010121415e-07     9.3751099197e-07 
  29.000   97.500    1.3064308414e-04    -3.1066993656e-06    -7.2242860139e-07     8.1964397163e-07     7.3484360767e-07 
  29.000   98.000    1.3044285157e-04    -3.0265102370e-06    -5.5981202915e-07     8.0956797476e-07     7.1092327840e-07 
  29.000   98.500    1.3145957580e-04    -3.1981833189e-06    -6.8736230824e-07     6.0501245239e-07     5.7280823844e-07 
  29.000   99.000    1.3109115812e-04    -2.6454636019e-06    -5.1730203144e-07     8.6309348435e-07     7.1175071844e-07 
  29.000   99.500    1.2898584167e-04    -3.4267244428e-06    -7.7157854959e-07     6.3250583299e-07     5.5726166469e-07 
  29.000  100.000    1.2781813016e-04    -3.2816289104e-06    -7.4138949923e-07     7.6651161227e-07     5.8935227167e-07 
  29.000  100.500    1.2806811250e-04    -4.3513704161e-06    -1.0174449703e-06     5.1035465775e-07     3.7675159496e-07 
  29.000  101.000    1.3145051194e-04    -4.0303598199e-06    -8.2171984398e-07     2.2647913371e-07     1.7615680096e-07 
  29.000  101.500    1.3131713787e-04    -3.7245189319e-06    -7.1278373082e-07     2.2011378235e-07     2.2793091918e-07 
  29.000  102.000    1.3303074685e-04    -3.8590475237e-06    -6.4862952565e-07     1.7120025439e-08     1.9583272282e-07 
  29.000  102.500    1.3502200146e-04    -3.2592835865e-06    -5.4129560618e-07     1.1612027436e-07     3.1155371894e-07 
  29.000  103.000    1.3473827305e-04    -3.5509179841e-06    -5.4351798281e-07     2.4699232779e-07     3.6190230474e-07 
  29.000  103.500    1.3630675848e-04    -3.5272040588e-06    -6.1903144010e-07     4.1962067030e-07     4.8990495487e-07 
  29.000  104.000    1.3639826978e-04    -3.8516538144e-06    -9.2099691072e-07     8.8889559068e-07     7.6739406231e-07 
  29.000  104.500    1.3633681809e-04    -4.2244544461e-06    -1.0322544240e-06     1.1336562931e-06     7.7609755556e-07 
  29.000  105.000    1.3621109655e-04    -4.7945783813e-06    -9.5205650425e-07     1.1185551699e-06     6.2531289782e-07 
  29.000  105.500    1.3672360225e-04    -4.3054993829e-06    -7.8569480441e-07     8.9926513917e-07     5.4234223887e-07 
  29.000  106.000    1.3674532934e-04    -4.0870070206e-06    -6.2572078800e-07     5.9388022445e-07     3.9624478849e-07 
  29.000  106.500    1.3644269388e-04    -4.0691892678e-06    -4.4432824021e-07     4.1084418101e-07     3.0850412996e-07 
  29.000  107.000    1.3650164789e-04    -3.9270736997e-06    -3.4141083338e-07     4.1683473158e-07     2.9319242598e-07 
  29.000  107.500    1.3635829337e-04    -4.1505556937e-06    -1.9592110157e-07     5.5699594888e-07     3.3359459611e-07 
  29.000  108.000    1.3572976350e-04    -4.6684106175e-06    -1.9209420597e-07     8.0029854782e-07     3.8087939712e-07 
  29.000  108.500    1.3568380188e-04    -4.9170610169e-06    -1.3957892593e-07     9.1968053947e-07     4.0940278673e-07 
  29.000  109.000    1.3587367922e-04    -5.2167488785e-06     1.8454743171e-08     1.1807266212e-06     3.6593921507e-07 
  29.000  109.500    1.3597401711e-04    -5.5413292889e-06     8.1244692922e-08     1.2772680098e-06     3.8280625357e-07 
  29.000  110.000    1.3589848581e-04    -5.7660903741e-06     1.0817616971e-07     1.3497589242e-06     4.3778958306e-07 
  29.000  110.500    1.3573324034e-04    -5.8933494157e-06     6.9275334016e-08     1.4285310207e-06     5.4731563331e-07 
  29.000  111.000    1.3561199789e-04    -5.9858558378e-06    -2.2351295065e-08     1.4479091810e-06     6.7265447439e-07 
